Sequence;Type;Année;Tour;Département;Commune;Numéro du bureau; Code canton;Code circonscription;Indicatif;Nombre d'inscrits;Nombre d'abstentions;Nombre de votants;Nombre de votants d'après les feuilles d'émargement;Nombre de bulletins blancs;Nombre de bulletins nuls;Nombre d'exprimés;Nombre de candidats;Sigle du candidat;Nombre de voix du candidat;Sigle du candidat;Nombre de voix du candidat;ADRESSE;NOM;Geo Shape;pourcentage_participation;geo_point_2d
53;PR;2017;2;31;555;0053;18;03;I;1087;320;767;768;62;22;683;2;LEPE;62;LEPE;62;21 AVENUE FRIZAC;ECOLE JEAN JAURES;"{""type"": ""Polygon"", ""coordinates"": [[[1.4490999938, 43.5896544018], [1.4480274962, 43.5908750051], [1.447597136, 43.5913664518], [1.4456096517, 43.5930112804], [1.4492100721, 43.5943385901], [1.4515632456, 43.595157425], [1.4524956356, 43.5957021253], [1.4528957428, 43.5928167113], [1.4531126017, 43.591336371], [1.4528245833, 43.5912981157], [1.4526583444, 43.5910891289], [1.4523038939, 43.5911156893], [1.4490999938, 43.5896544018]]]}";70.65317387304508;43.5925802885, 1.45000931738
17;PR;2017;2;31;555;0017;17;01;I;1233;360;873;873;76;15;782;2;LEPE;82;LEPE;82;60 RUE MATABIAU;ECOLE BAYARD;"{""type"": ""Polygon"", ""coordinates"": [[[1.4434961037, 43.6105755807], [1.4455011063, 43.6123388777], [1.4457867693, 43.6126552339], [1.4480249364, 43.6152399207], [1.4493979073, 43.614560243], [1.4479004166, 43.6134278003], [1.4480199592, 43.6134448189], [1.4487572539, 43.6128138594], [1.4487572539, 43.6128138594], [1.4482672046, 43.6124930644], [1.4482324469, 43.6123783063], [1.4469128897, 43.6115353571], [1.4455699863, 43.6106893703], [1.4454179402, 43.6105812568], [1.4445897532, 43.6100609886], [1.4442569849, 43.6099353755], [1.4434961037, 43.6105755807]]]}";70.8029197080292;43.6124973509, 1.44660413762
107;PR;2017;2;31;555;0104;20;04;I;654;277;377;377;19;14;344;2;LEPE;86;LEPE;86;2 IMPASSE DES VERGERS;MATERNELLE DES VERGERS;"{""type"": ""Polygon"", ""coordinates"": [[[1.3951922334, 43.5764868678], [1.3953007634, 43.5765123382], [1.3954321447, 43.5775910783], [1.3965285131, 43.5785472665], [1.3974914438, 43.5785552638], [1.3977344281, 43.5793255387], [1.3994040376, 43.5791690664], [1.3998383607, 43.5790260148], [1.3998320605, 43.579012719], [1.4035611472, 43.5761483522], [1.4035560031, 43.5761445252], [1.4036850837, 43.5753782731], [1.4035057541, 43.5746946319], [1.4033646575, 43.5743963856], [1.4008741705, 43.574378661], [1.4004160691, 43.5743805496], [1.3959303437, 43.5746290911], [1.3952864936, 43.5762927338], [1.3951922334, 43.5764868678]]]}";57.645259938837924;43.5764669879, 1.399226028
60;PR;2017;2;31;555;0060;18;03;I;1173;372;801;801;66;13;722;2;LEPE;74;LEPE;74;RUE PIERRE BRUNIERE;ECOLE FABRE;"{""type"": ""Polygon"", ""coordinates"": [[[1.4443734658, 43.5972524859], [1.4442572728, 43.5979715742], [1.4434672216, 43.5978735711], [1.443178243, 43.5978712923], [1.4428614792, 43.5978990701], [1.4428536807, 43.5984203265], [1.4427505374, 43.5988755425], [1.4427588964, 43.5992739252], [1.4425174024, 43.5995785649], [1.4425114379, 43.5999768375], [1.4426345876, 43.6000797896], [1.4437337287, 43.5999345319], [1.4453064807, 43.5994932314], [1.4456348355, 43.5994859139], [1.445770694, 43.599512184], [1.4457710904, 43.5994717525], [1.4457498654, 43.5992359996], [1.4462708636, 43.5989572045], [1.4469969949, 43.5983659116], [1.4469156246, 43.5983226908], [1.4464263583, 43.5981324618], [1.4460864551, 43.5980531549], [1.445739074, 43.5980390694], [1.4456936847, 43.5978523208], [1.4455222088, 43.5977402776], [1.4455780952, 43.5964369515], [1.4451828871, 43.5964007323], [1.4449206062, 43.5963551392], [1.4445810216, 43.596342057], [1.4442751371, 43.596339647], [1.4443734658, 43.5972524859]]]}";68.28644501278772;43.5984548637, 1.44452653897
103;PR;2017;2;31;555;0100;20;04;I;822;354;468;467;43;9;416;2;LEPE;74;LEPE;74;19 RUE JEAN GILLES;MATERNELLE DIDIER DAURAT;"{""type"": ""Polygon"", ""coordinates"": [[[1.3960652874, 43.5703527419], [1.3957495712, 43.5694948115], [1.3965006668, 43.568897419], [1.3972273725, 43.5687747752], [1.3975743427, 43.5680585954], [1.3974163555, 43.5668500194], [1.3968477193, 43.5662719431], [1.396785397, 43.5660068619], [1.3967671951, 43.5658672838], [1.3960422717, 43.5658603031], [1.3946372056, 43.5658486177], [1.3938690205, 43.565797754], [1.3935782965, 43.5664112627], [1.3933035175, 43.5669208291], [1.3919334139, 43.5692245954], [1.391722133, 43.5695842542], [1.3916186572, 43.5699561698], [1.3915243697, 43.5702411097], [1.3915485947, 43.570601789], [1.3916828823, 43.5709974522], [1.3916828823, 43.5709974522], [1.3916828823, 43.5709974522], [1.3957901612, 43.574275014], [1.3959303437, 43.5746290911], [1.4004160691, 43.5743805496], [1.4008741705, 43.574378661], [1.3997379659, 43.5739718843], [1.400040102, 43.5737085207], [1.4009584136, 43.5739015603], [1.4011412955, 43.5725264479], [1.4009567986, 43.5722590615], [1.4010282147, 43.5719360702], [1.4003734677, 43.5719486342], [1.399470031, 43.5717216523], [1.3984633073, 43.5716915486], [1.3984122718, 43.5710468134], [1.3975560956, 43.5702663609], [1.3970536427, 43.569645672], [1.3967975824, 43.5701241822], [1.3964305371, 43.5703784822], [1.3960652874, 43.5703527419]]]}";56.812652068126525;43.5705978449, 1.39586364827
32;PR;2017;2;31;555;0032;18;04;I;1031;308;723;725;57;9;657;2;LEPE;111;LEPE;111;51 RUE DU REMPART ST ETIENNE;ECOLE FOURTANIER;"{""type"": ""Polygon"", ""coordinates"": [[[1.4489833192, 43.6025056676], [1.4481316506, 43.6026938924], [1.4481527849, 43.6033743249], [1.4473024521, 43.6033846771], [1.4473436247, 43.6043311028], [1.44736719, 43.6048573397], [1.4495329964, 43.604786113], [1.4501012754, 43.6044233742], [1.4506335207, 43.6038677733], [1.4510491745, 43.6034064737], [1.4514802208, 43.6028724436], [1.4517955932, 43.6023242611], [1.451898878, 43.6016798094], [1.4502677291, 43.6015809582], [1.4501847929, 43.6015547584], [1.4489975115, 43.6015501888], [1.4489833192, 43.6025056676]]]}";70.32007759456837;43.60319663, 1.44954194565
126;PR;2017;2;31;555;0122;15;04;I;1183;376;807;807;66;23;718;2;LEPE;106;LEPE;106;44 RUE DU TCHAD;ECOLE PATTE D'OIE;"{""type"": ""Polygon"", ""coordinates"": [[[1.4198186344, 43.5969677896], [1.4198112073, 43.5967542569], [1.4197656091, 43.5963220772], [1.4198528137, 43.5960224859], [1.4198521429, 43.5958966516], [1.4198933285, 43.5958259731], [1.4226378498, 43.5963145949], [1.4227219793, 43.5961603217], [1.4230026265, 43.5960679443], [1.4231379301, 43.5960589911], [1.4233044033, 43.5953141858], [1.4236369162, 43.5939933401], [1.423853571, 43.5931393507], [1.4239888768, 43.5930628802], [1.4229774812, 43.5926758053], [1.4221781063, 43.5923761039], [1.4212844434, 43.5920351272], [1.4205608094, 43.5917588867], [1.4195710791, 43.59138891], [1.4194263111, 43.5914245694], [1.4192315603, 43.5915178123], [1.4190910975, 43.5915458979], [1.4188832521, 43.5916619785], [1.4192694681, 43.5940865113], [1.4190086745, 43.5943813098], [1.4191878017, 43.5953907429], [1.419066506, 43.5955830212], [1.4188916651, 43.5959933674], [1.4193163214, 43.596108577], [1.4194348783, 43.596619894], [1.4195044346, 43.5970074289], [1.4197775839, 43.5970519736], [1.4198186344, 43.5969677896]]]}";68.21639898562975;43.5940475282, 1.42114009671
124;PR;2017;2;31;555;0120;15;04;I;1157;372;785;785;75;20;690;2;LEPE;141;LEPE;141;44 RUE DU TCHAD;ECOLE PATTE D'OIE;"{""type"": ""Polygon"", ""coordinates"": [[[1.4239888768, 43.5930628802], [1.423853571, 43.5931393507], [1.4236369162, 43.5939933401], [1.4233044033, 43.5953141858], [1.4231379301, 43.5960589911], [1.4230026265, 43.5960679443], [1.4227219793, 43.5961603217], [1.4226378498, 43.5963145949], [1.422584541, 43.5964126203], [1.4225791226, 43.5965119186], [1.4226477443, 43.5966212748], [1.4227280224, 43.5967030068], [1.4228682036, 43.596772807], [1.4230501715, 43.5968160222], [1.4232187475, 43.5967993144], [1.4234069666, 43.5967448553], [1.4235056924, 43.5966837451], [1.4249635537, 43.5969480185], [1.4250347471, 43.5967457971], [1.4271004238, 43.597124515], [1.4279168082, 43.5951262255], [1.4282694363, 43.5946228786], [1.427237734, 43.5942408753], [1.4285147153, 43.5930448122], [1.4279128888, 43.592672629], [1.4273304378, 43.5932563831], [1.4265803027, 43.5939129984], [1.4254709124, 43.5935144389], [1.4253619357, 43.5935722261], [1.4239888768, 43.5930628802]]]}";67.84788245462403;43.5951467141, 1.42555076675
122;PR;2017;2;31;555;0118;15;04;I;1155;339;816;816;72;27;717;2;LEPE;102;LEPE;102;44 RUE DU TCHAD;ECOLE PATTE D'OIE;"{""type"": ""Polygon"", ""coordinates"": [[[1.421443026, 43.5979873517], [1.4213215122, 43.5988755175], [1.4211641641, 43.6003806309], [1.4212746652, 43.6005153272], [1.4240336587, 43.6005792342], [1.4245858738, 43.600478195], [1.4257665297, 43.6001808734], [1.4261911174, 43.6000739957], [1.427605352, 43.5995113788], [1.4282901853, 43.599274276], [1.4283465157, 43.5992549792], [1.4289327885, 43.5992017891], [1.4290349819, 43.5991150393], [1.4289465249, 43.5987923668], [1.428718455, 43.5987022008], [1.4282475956, 43.5987359837], [1.4282306517, 43.5988299688], [1.4278779015, 43.5987653774], [1.4268900739, 43.5985809904], [1.4268587278, 43.5986486327], [1.4265378087, 43.5985999582], [1.4259445603, 43.5984573811], [1.4254073689, 43.5983220121], [1.4246153238, 43.5981341383], [1.4240745748, 43.5979923696], [1.4232168455, 43.5978203187], [1.4215287269, 43.5974569529], [1.421443026, 43.5979873517]]]}";70.64935064935065;43.599200469, 1.42414160464
112;PR;2017;2;31;555;0109;20;04;I;974;257;717;717;50;26;641;2;LEPE;123;LEPE;123;4 CHEMIN LIFFARD;ECOLE PAUL BERT;"{""type"": ""Polygon"", ""coordinates"": [[[1.3724195573, 43.5553953832], [1.3720262472, 43.5555831486], [1.3713950727, 43.5559193219], [1.3690592713, 43.5573233114], [1.3675624355, 43.5582509353], [1.3667924068, 43.5587221669], [1.366676404, 43.5587353611], [1.366676404, 43.5587353611], [1.3666421916, 43.5589181785], [1.3685618028, 43.5604813911], [1.3699709093, 43.5616069256], [1.3708379915, 43.5622920059], [1.36789679, 43.5634750586], [1.3685702472, 43.5643758288], [1.3676730763, 43.564761683], [1.3687134689, 43.5661023909], [1.3695698351, 43.5657521865], [1.3700129747, 43.5663236247], [1.3734232881, 43.5651109861], [1.373547678, 43.5651203934], [1.3737067908, 43.5651204909], [1.3737541367, 43.5650579483], [1.3735043612, 43.5646254588], [1.3730978083, 43.5639180046], [1.3727754872, 43.5634494659], [1.3723346715, 43.562993576], [1.3717082267, 43.5624447138], [1.3714890178, 43.5622789928], [1.3771987626, 43.559062218], [1.3774411817, 43.5589173522], [1.3763026108, 43.557855794], [1.3758033522, 43.5574038553], [1.3752825933, 43.5569389001], [1.3745272496, 43.5562577161], [1.374083536, 43.5558542201], [1.3751898895, 43.5534670643], [1.3752511648, 43.5533237831], [1.3747893738, 43.5536782974], [1.3738918773, 43.5544155277], [1.3729973422, 43.5550690485], [1.3724195573, 43.5553953832]]]}";73.61396303901438;43.5601163599, 1.37172702587
144;PR;2017;2;31;555;0140;15;04;I;1026;280;746;746;59;21;666;2;LEPE;134;LEPE;134;20 CHEMIN ROCAMADOUR;ECOLE LARDENNE;"{""type"": ""Polygon"", ""coordinates"": [[[1.3802299911, 43.5855823915], [1.381578118, 43.5845364893], [1.3818908711, 43.5842775485], [1.3813016028, 43.5831163976], [1.3810275741, 43.5816948843], [1.3801293803, 43.5812170659], [1.3801288836, 43.5807858151], [1.3797178176, 43.5814003221], [1.3790966006, 43.581222653], [1.3776150097, 43.5814895059], [1.3764557384, 43.5818143138], [1.3771575693, 43.5830907422], [1.3763123755, 43.5829618267], [1.3759898666, 43.5829545901], [1.3756466583, 43.5829700902], [1.3752593002, 43.5829216841], [1.3742106409, 43.5827434011], [1.3733601668, 43.5826839019], [1.3724332603, 43.5826930376], [1.3704165091, 43.5822804199], [1.3712083014, 43.5832708053], [1.3720305522, 43.5843393869], [1.3723881301, 43.5848170835], [1.3729862361, 43.5856106137], [1.373680753, 43.5865323846], [1.3737832703, 43.5866326015], [1.375317861, 43.5878472347], [1.3759023047, 43.5884946266], [1.3770696992, 43.5899653557], [1.3769852199, 43.5896760433], [1.3763685699, 43.588812551], [1.3762714271, 43.5885862308], [1.3768192336, 43.5881590104], [1.377527552, 43.5876093777], [1.3782091846, 43.5870351493], [1.379008358, 43.5865250687], [1.3802299911, 43.5855823915]]]}";72.70955165692008;43.5844946145, 1.37680008957
136;PR;2017;2;31;555;0132;15;09;I;1105;453;652;652;49;17;586;2;LEPE;96;LEPE;96;1 IMPASSE BACHAGA BOUALAM;ECOLE GEORGES HYON;"{""type"": ""Polygon"", ""coordinates"": [[[1.4051017847, 43.5860992152], [1.4108061357, 43.5881341958], [1.4112865082, 43.588302856], [1.4119053228, 43.5870241584], [1.4118685996, 43.5867484878], [1.4127448878, 43.5855385033], [1.4119110534, 43.5853848925], [1.4110403334, 43.5852150394], [1.4111515863, 43.5847542361], [1.4103858285, 43.5846145695], [1.4090984746, 43.5843703362], [1.4089521099, 43.5847438038], [1.4082631405, 43.5846047518], [1.4078484371, 43.5843267728], [1.4075266999, 43.584123415], [1.4080317069, 43.5835016075], [1.4087163483, 43.5831948272], [1.4097756589, 43.5828844169], [1.4095389682, 43.582608022], [1.4085265825, 43.5825949274], [1.4083192302, 43.5822055927], [1.4082958676, 43.581156367], [1.4077876081, 43.5817415198], [1.4076415226, 43.5817834245], [1.4073770998, 43.5821926112], [1.4069461688, 43.5820373484], [1.4060467248, 43.5831668155], [1.4057111826, 43.5831579751], [1.4067392459, 43.5835955384], [1.4055063821, 43.5848011809], [1.4051017847, 43.5860992152]]]}";59.00452488687783;43.5853510776, 1.40866286126
135;PR;2017;2;31;555;0131;15;09;I;984;438;546;546;17;10;519;2;LEPE;71;LEPE;71;1 IMPASSE BACHAGA BOUALAM;ECOLE GEORGES HYON;"{""type"": ""Polygon"", ""coordinates"": [[[1.4063900163, 43.578927958], [1.4057639316, 43.5801703831], [1.4053580803, 43.5808250406], [1.404351821, 43.5824884501], [1.4042969573, 43.5825763077], [1.4033080612, 43.5840021557], [1.4029752303, 43.5844990276], [1.4024642564, 43.5852067626], [1.4051017847, 43.5860992152], [1.4055063821, 43.5848011809], [1.4067392459, 43.5835955384], [1.4057111826, 43.5831579751], [1.4060467248, 43.5831668155], [1.4069461688, 43.5820373484], [1.4073770998, 43.5821926112], [1.4076415226, 43.5817834245], [1.4077876081, 43.5817415198], [1.4082958676, 43.581156367], [1.4084063902, 43.5809954863], [1.4122399269, 43.579919061], [1.4104834151, 43.5787588048], [1.4080844099, 43.5777176137], [1.4074104798, 43.5774251166], [1.4069715422, 43.5780648676], [1.4063900163, 43.578927958]]]}";55.487804878048784;43.581379352, 1.40685621245
118;PR;2017;2;31;555;0114;15;04;I;993;319;674;674;48;19;607;2;LEPE;98;LEPE;98;36 RUE SAINTE LUCIE;ECOLE MOLIERE;"{""type"": ""Polygon"", ""coordinates"": [[[1.4336888434, 43.5891090342], [1.4320240978, 43.5896119662], [1.4278440314, 43.5906665362], [1.4274267322, 43.5896896227], [1.4270592358, 43.5895466393], [1.4251252754, 43.5899530634], [1.4222608338, 43.5894919042], [1.421875116, 43.5894348556], [1.4226599317, 43.5898660074], [1.4248406847, 43.59103125], [1.4265629936, 43.5918579171], [1.4266757401, 43.5919194658], [1.4279128888, 43.592672629], [1.4285147153, 43.5930448122], [1.4286773457, 43.5930194635], [1.4293408891, 43.5923872501], [1.4299559795, 43.5921882481], [1.4303934699, 43.5919871135], [1.4333270566, 43.591416386], [1.4340649609, 43.5922889238], [1.4345653182, 43.5922560143], [1.4360614612, 43.5920192175], [1.4340584447, 43.589563224], [1.4336888434, 43.5891090342]]]}";67.87512588116817;43.590922829, 1.42981183859
132;PR;2017;2;31;555;0128;15;09;I;573;176;397;396;36;13;348;2;LEPE;66;LEPE;66;56 RUE JACQUES GAMELIN;ECOLE ETIENNE BILLIERES;"{""type"": ""Polygon"", ""coordinates"": [[[1.417372023, 43.5796162963], [1.4164739037, 43.5798758914], [1.4168013511, 43.5803851944], [1.4174490756, 43.5806702888], [1.4175954682, 43.5809573661], [1.4183856065, 43.5824548309], [1.415566407, 43.5833724314], [1.4150143052, 43.583441055], [1.4150501236, 43.5835643544], [1.4155930417, 43.5843401572], [1.4161791121, 43.5841360015], [1.4193859194, 43.5829814502], [1.4221676398, 43.5819801456], [1.4217812224, 43.580932381], [1.421332251, 43.5799301587], [1.421205692, 43.5796495275], [1.4205429348, 43.5786996841], [1.4177037159, 43.5795203947], [1.417372023, 43.5796162963]]]}";69.10994764397905;43.5813108388, 1.41909673107
119;PR;2017;2;31;555;0115;15;04;I;1183;374;809;809;65;23;721;2;LEPE;87;LEPE;87;36 RUE SAINTE LUCIE;ECOLE MOLIERE;"{""type"": ""Polygon"", ""coordinates"": [[[1.430043215, 43.5846341405], [1.4292007415, 43.5850676676], [1.4284863058, 43.5853301931], [1.4277918061, 43.5856495009], [1.4233678511, 43.5884279638], [1.421875116, 43.5894348556], [1.4222608338, 43.5894919042], [1.4251252754, 43.5899530634], [1.4270592358, 43.5895466393], [1.4274267322, 43.5896896227], [1.4278440314, 43.5906665362], [1.4320240978, 43.5896119662], [1.4336888434, 43.5891090342], [1.4304094317, 43.5850897468], [1.430043215, 43.5846341405]]]}";68.385460693153;43.5880505141, 1.4284036364
153;PR;2017;2;31;555;0149;16;04;I;1075;320;755;755;67;22;666;2;LEPE;96;LEPE;96;270 RUE DES FONTAINES;ECOLE DES GAIS PINSONS;"{""type"": ""Polygon"", ""coordinates"": [[[1.4261911174, 43.6000739957], [1.4257665297, 43.6001808734], [1.4245858738, 43.600478195], [1.4240336587, 43.6005792342], [1.4212746652, 43.6005153272], [1.4202076741, 43.600638934], [1.4202698585, 43.6012560761], [1.4204092914, 43.6026063886], [1.4204142498, 43.6027076632], [1.4205391953, 43.602540264], [1.421742006, 43.6022413105], [1.4233799471, 43.6018535502], [1.4253596979, 43.6013968112], [1.428250252, 43.6006895377], [1.4286382725, 43.6006772803], [1.4287728061, 43.6007215086], [1.4297141531, 43.5995500401], [1.4289327885, 43.5992017891], [1.4283465157, 43.5992549792], [1.4282901853, 43.599274276], [1.427605352, 43.5995113788], [1.4261911174, 43.6000739957]]]}";70.23255813953489;43.6008691457, 1.42452039093
163;PR;2017;2;31;555;0159;16;01;I;1129;303;826;826;73;19;734;2;LEPE;99;LEPE;99;PL MARCHE AUX COCHONS;MDC NORD;"{""type"": ""Polygon"", ""coordinates"": [[[1.4301149213, 43.6179957328], [1.4301497486, 43.6181443588], [1.4320435269, 43.6190391895], [1.4325306305, 43.6192610504], [1.4326240898, 43.6193084417], [1.4321961877, 43.6200618961], [1.432288319, 43.6200931537], [1.432152799, 43.6202432285], [1.4327875566, 43.6204562586], [1.433343651, 43.6195503042], [1.4335899684, 43.6196330546], [1.4345763592, 43.6199432613], [1.4346705009, 43.6198092761], [1.4355019036, 43.6182910386], [1.4356522181, 43.6182556318], [1.4364932471, 43.6185310206], [1.4367366441, 43.6178900591], [1.4368028488, 43.6174512953], [1.4371668442, 43.6163666723], [1.4372567773, 43.616104624], [1.434717776, 43.6154633799], [1.4337467686, 43.6150408504], [1.433132821, 43.6146993838], [1.4329768551, 43.6148450487], [1.4325126827, 43.6152958807], [1.4319605386, 43.6158607476], [1.431404865, 43.6164174241], [1.4309625483, 43.6169213865], [1.4302485408, 43.6177027224], [1.4303350378, 43.6177363592], [1.4301149213, 43.6179957328]]]}";73.16209034543844;43.6174162685, 1.43373302257
168;PR;2017;2;31;555;0164;16;02;I;602;228;374;374;25;13;336;2;LEPE;63;LEPE;63;5 RUE DU GENERAL HOCHE;ECOLE ALFRED DE MUSSET;"{""type"": ""Polygon"", ""coordinates"": [[[1.4368620187, 43.6247889133], [1.4369439553, 43.6251535065], [1.4371271787, 43.6261549152], [1.4371883185, 43.6261404052], [1.4428568731, 43.6247964928], [1.4428395971, 43.6246375841], [1.4428196199, 43.6244550116], [1.4426381859, 43.6237899476], [1.4425230299, 43.6233872294], [1.4422775264, 43.6225990576], [1.4417713141, 43.6229644908], [1.4397501579, 43.6234733119], [1.4391320858, 43.6237724257], [1.437534409, 43.6246825139], [1.4368620187, 43.6247889133]]]}";62.12624584717608;43.6245143258, 1.44003339318
181;PR;2017;2;31;555;0177;16;01;I;1012;291;721;721;74;30;617;2;LEPE;120;LEPE;120;4 ALLEE DU VIVARAIS;GROUPE SCOLAIRE CHATEAU D'ANCELY;"{""type"": ""Polygon"", ""coordinates"": [[[1.4029124655, 43.6173489911], [1.4041528823, 43.6154716723], [1.4050627012, 43.6143285449], [1.4054797989, 43.6138041509], [1.4061389406, 43.6132040442], [1.4068652853, 43.6125524481], [1.4085151294, 43.611211118], [1.409911924, 43.6101458503], [1.411929137, 43.6089557291], [1.4110333513, 43.6085468425], [1.4084068604, 43.6073433867], [1.4066981396, 43.607219156], [1.4039332067, 43.6062687804], [1.4013903422, 43.606829128], [1.3988893898, 43.6077827658], [1.3978704701, 43.6080727293], [1.3969711596, 43.6081791248], [1.3971169332, 43.6085966298], [1.3970698032, 43.6103522669], [1.3970813577, 43.611190639], [1.3970275127, 43.6124617956], [1.3969837586, 43.6137538546], [1.3968963471, 43.6145090918], [1.3968966252, 43.6154022463], [1.3968795855, 43.6161542799], [1.3968855238, 43.6163568029], [1.3968210221, 43.6165663091], [1.3967905967, 43.6175897718], [1.396833303, 43.6178550417], [1.3967944334, 43.6180079919], [1.3967676652, 43.6181364468], [1.3966828213, 43.6186457117], [1.3968536225, 43.6187985083], [1.3977197727, 43.6189570719], [1.3978431786, 43.6183137802], [1.3983896446, 43.6176825071], [1.3990001647, 43.6172002997], [1.3991322681, 43.6166658831], [1.4029124655, 43.6173489911]]]}";71.24505928853755;43.6115580872, 1.40249441216
